,,,,,,,,
./queries/anemia_meds.txt,Mon May  9 20:00:01 PDT 2016,0,6,UCD:199,UCI:404,UCLA:1474,UCSD:1110,UCSF:307
./queries/osteo_glucocort_age45-54x.txt,Tue May 10 08:10:37 PDT 2016,0,13,UCD:5527,UCI:1650,UCLA:3966,UCSD:2886,UCSF:1531
./queries/osteop_glucocort.txt,Tue May 10 08:10:51 PDT 2016,0,8,UCD:50180,UCI:13768,UCLA:39558,UCSD:23848,UCSF:16279
./queries/rheumArthritis_hiCRP.txt,Tue May 10 08:10:58 PDT 2016,0,7,UCD:42,UCI:15,UCLA:58,UCSD:17,UCSF:11
./queries/svt_lowTSH.txt,Tue May 10 08:11:05 PDT 2016,0,31,UCD:223,UCI:48,UCLA:556,UCSD:456,UCSF:35
./queries/upperGIdiseases_Male.txt,Tue May 10 08:11:36 PDT 2016,0,9,UCD:41237,UCI:28496,UCLA:61138,UCSD:20420,UCSF:10276
./queries/anemia_meds.txt,Tue May 10 20:00:01 PDT 2016,0,6,UCD:193,UCI:404,UCLA:1479,UCSD:1110,UCSF:0
./queries/asthma.txt,Tue May 10 20:00:07 PDT 2016,0,4,UCD:69203,UCI:34969,UCLA:69062,UCSD:21854,UCSF:0
./queries/BMIge30_ageLT10.txt,Tue May 10 20:00:11 PDT 2016,0,26,UCD:555,UCI:661,UCLA:622,UCSD:93,UCSF:0
./queries/breastCancer_ovaryOperations.txt,Tue May 10 20:00:37 PDT 2016,0,2,UCD:55,UCI:23,UCLA:170,UCSD:-1,UCSF:0
./queries/breast_meds_45-54_disorders_operations.txt,Tue May 10 20:00:39 PDT 2016,2,1,UCD:195,UCI:0,UCLA:220,UCSD:41,UCSF:0
./queries/cerebralAneurysm_HTN.txt,Tue May 10 20:02:40 PDT 2016,0,6,UCD:609,UCI:610,UCLA:1935,UCSD:336,UCSF:0
./queries/degendisease_GE65.txt,Tue May 10 20:02:46 PDT 2016,1,0,UCD:20615,UCI:13548,UCLA:34195,UCSD:15619,UCSF:0
./queries/epilepsy_meds_procedures_female.txt,Tue May 10 20:03:46 PDT 2016,0,10,UCD:106,UCI:88,UCLA:131,UCSD:30,UCSF:0
./queries/hepatic_HIV.txt,Tue May 10 20:03:56 PDT 2016,3,1,UCD:-1,UCI:0,UCLA:771,UCSD:-1,UCSF:0
./queries/hepC_ICD070-54_ageGE18.txt,Tue May 10 20:06:57 PDT 2016,0,36,UCD:6159,UCI:5253,UCLA:11194,UCSD:2933,UCSF:0
./queries/iron_deficiency.txt,Tue May 10 20:07:33 PDT 2016,0,3,UCD:18352,UCI:13462,UCLA:23608,UCSD:8831,UCSF:0
./queries/maleHIVreactive.txt,Tue May 10 20:07:36 PDT 2016,0,25,UCD:-1,UCI:103,UCLA:986,UCSD:-1,UCSF:0
./queries/octreotide_intestine.txt,Tue May 10 20:08:01 PDT 2016,0,5,UCD:34,UCI:36,UCLA:67,UCSD:10,UCSF:0
./queries/osa_male_ageGE65.txt,Tue May 10 20:08:06 PDT 2016,0,13,UCD:3408,UCI:1382,UCLA:5745,UCSD:1996,UCSF:0
./queries/osteo_glucocort_age45-54x.txt,Tue May 10 20:08:19 PDT 2016,0,12,UCD:5531,UCI:1650,UCLA:3965,UCSD:2884,UCSF:0
./queries/osteop_glucocort.txt,Tue May 10 20:08:31 PDT 2016,0,7,UCD:50179,UCI:13765,UCLA:39553,UCSD:23843,UCSF:0
./queries/rheumArthritis_hiCRP.txt,Tue May 10 20:08:38 PDT 2016,0,2,UCD:43,UCI:17,UCLA:58,UCSD:18,UCSF:0
./queries/svt_lowTSH.txt,Tue May 10 20:08:40 PDT 2016,0,31,UCD:223,UCI:45,UCLA:557,UCSD:458,UCSF:0
./queries/upperGIdiseases_Male.txt,Tue May 10 20:09:11 PDT 2016,0,9,UCD:41239,UCI:28496,UCLA:61139,UCSD:20418,UCSF:0
./queries/anemia_meds.txt,Wed May 11 08:00:01 PDT 2016,0,21,UCD:193,UCI:403,UCLA:1477,UCSD:1111,UCSF:0
./queries/asthma.txt,Wed May 11 08:00:22 PDT 2016,0,4,UCD:69200,UCI:34972,UCLA:69060,UCSD:21854,UCSF:0
./queries/BMIge30_ageLT10.txt,Wed May 11 08:00:26 PDT 2016,0,30,UCD:552,UCI:659,UCLA:623,UCSD:91,UCSF:0
./queries/breastCancer_ovaryOperations.txt,Wed May 11 08:00:56 PDT 2016,0,3,UCD:55,UCI:22,UCLA:171,UCSD:-1,UCSF:0
./queries/breast_meds_45-54_disorders_operations.txt,Wed May 11 08:00:59 PDT 2016,2,0,UCD:196,UCI:0,UCLA:220,UCSD:38,UCSF:0
./queries/cerebralAneurysm_HTN.txt,Wed May 11 08:02:59 PDT 2016,0,4,UCD:612,UCI:611,UCLA:1932,UCSD:337,UCSF:0
./queries/degendisease_GE65.txt,Wed May 11 08:03:03 PDT 2016,0,8,UCD:20612,UCI:13547,UCLA:34198,UCSD:15620,UCSF:0
./queries/epilepsy_meds_procedures_female.txt,Wed May 11 08:03:11 PDT 2016,0,10,UCD:105,UCI:87,UCLA:129,UCSD:29,UCSF:0
./queries/hepatic_HIV.txt,Wed May 11 08:03:21 PDT 2016,2,0,UCD:-1,UCI:0,UCLA:771,UCSD:-1,UCSF:0
./queries/hepC_ICD070-54_ageGE18.txt,Wed May 11 08:05:21 PDT 2016,0,25,UCD:6157,UCI:5250,UCLA:11189,UCSD:2938,UCSF:0
./queries/iron_deficiency.txt,Wed May 11 08:05:46 PDT 2016,0,2,UCD:18352,UCI:13466,UCLA:23609,UCSD:8832,UCSF:0
./queries/maleHIVreactive.txt,Wed May 11 08:05:48 PDT 2016,0,25,UCD:-1,UCI:101,UCLA:986,UCSD:-1,UCSF:0
./queries/octreotide_intestine.txt,Wed May 11 08:06:13 PDT 2016,0,5,UCD:34,UCI:35,UCLA:69,UCSD:10,UCSF:0
./queries/osa_male_ageGE65.txt,Wed May 11 08:06:18 PDT 2016,0,12,UCD:3409,UCI:1382,UCLA:5750,UCSD:1994,UCSF:0
./queries/osteo_glucocort_age45-54x.txt,Wed May 11 08:06:30 PDT 2016,0,42,UCD:5530,UCI:1649,UCLA:3966,UCSD:2882,UCSF:0
./queries/osteop_glucocort.txt,Wed May 11 08:07:12 PDT 2016,0,8,UCD:50177,UCI:13766,UCLA:39555,UCSD:23842,UCSF:0
./queries/rheumArthritis_hiCRP.txt,Wed May 11 08:07:20 PDT 2016,0,3,UCD:41,UCI:15,UCLA:59,UCSD:20,UCSF:0
./queries/svt_lowTSH.txt,Wed May 11 08:07:23 PDT 2016,0,10,UCD:220,UCI:47,UCLA:558,UCSD:457,UCSF:0
./queries/upperGIdiseases_Male.txt,Wed May 11 08:07:33 PDT 2016,1,54,UCD:41238,UCI:28494,UCLA:61142,UCSD:20418,UCSF:0
./queries/anemia_meds.txt,Wed May 11 20:00:01 PDT 2016,0,6,UCD:196,UCI:402,UCLA:1480,UCSD:1112,UCSF:308
./queries/asthma.txt,Wed May 11 20:00:07 PDT 2016,0,4,UCD:69203,UCI:34974,UCLA:69061,UCSD:21852,UCSF:16410
./queries/BMIge30_ageLT10.txt,Wed May 11 20:00:11 PDT 2016,0,26,UCD:553,UCI:663,UCLA:623,UCSD:91,UCSF:1583
./queries/breastCancer_ovaryOperations.txt,Wed May 11 20:00:37 PDT 2016,0,2,UCD:53,UCI:22,UCLA:172,UCSD:-1,UCSF:44
./queries/breast_meds_45-54_disorders_operations.txt,Wed May 11 20:00:39 PDT 2016,2,0,UCD:195,UCI:0,UCLA:219,UCSD:40,UCSF:119
./queries/cerebralAneurysm_HTN.txt,Wed May 11 20:02:39 PDT 2016,0,5,UCD:614,UCI:608,UCLA:1938,UCSD:337,UCSF:398
./queries/degendisease_GE65.txt,Wed May 11 20:02:44 PDT 2016,0,8,UCD:20614,UCI:13549,UCLA:34198,UCSD:15620,UCSF:9882
./queries/epilepsy_meds_procedures_female.txt,Wed May 11 20:02:52 PDT 2016,0,10,UCD:106,UCI:90,UCLA:126,UCSD:28,UCSF:50
./queries/hepatic_HIV.txt,Wed May 11 20:03:02 PDT 2016,3,2,UCD:-1,UCI:0,UCLA:772,UCSD:-1,UCSF:-1
./queries/hepC_ICD070-54_ageGE18.txt,Wed May 11 20:06:04 PDT 2016,0,23,UCD:6159,UCI:5253,UCLA:11190,UCSD:2935,UCSF:3377
./queries/iron_deficiency.txt,Wed May 11 20:06:27 PDT 2016,0,3,UCD:18350,UCI:13464,UCLA:23608,UCSD:8833,UCSF:3849
./queries/maleHIVreactive.txt,Wed May 11 20:06:30 PDT 2016,0,25,UCD:-1,UCI:100,UCLA:985,UCSD:-1,UCSF:318
./queries/octreotide_intestine.txt,Wed May 11 20:06:55 PDT 2016,0,5,UCD:36,UCI:37,UCLA:68,UCSD:12,UCSF:23
./queries/osa_male_ageGE65.txt,Wed May 11 20:07:00 PDT 2016,0,12,UCD:3410,UCI:1385,UCLA:5749,UCSD:1994,UCSF:1912
./queries/osteo_glucocort_age45-54x.txt,Wed May 11 20:07:12 PDT 2016,0,8,UCD:5529,UCI:1651,UCLA:3963,UCSD:2882,UCSF:1533
./queries/osteop_glucocort.txt,Wed May 11 20:07:20 PDT 2016,0,7,UCD:50178,UCI:13768,UCLA:39557,UCSD:23845,UCSF:16278
./queries/rheumArthritis_hiCRP.txt,Wed May 11 20:07:27 PDT 2016,0,3,UCD:44,UCI:15,UCLA:58,UCSD:18,UCSF:10
./queries/svt_lowTSH.txt,Wed May 11 20:07:30 PDT 2016,0,25,UCD:224,UCI:44,UCLA:557,UCSD:455,UCSF:35
./queries/upperGIdiseases_Male.txt,Wed May 11 20:07:55 PDT 2016,0,10,UCD:41241,UCI:28495,UCLA:61140,UCSD:20417,UCSF:10278
./queries/anemia_meds.txt,Thu May 12 08:00:01 PDT 2016,3,10,UCD:195,UCI:403,UCLA:-1,UCSD:1109,UCSF:309
./queries/asthma.txt,Thu May 12 08:03:11 PDT 2016,3,3,UCD:69204,UCI:34972,UCLA:-1,UCSD:21853,UCSF:16415
./queries/BMIge30_ageLT10.txt,Thu May 12 08:06:14 PDT 2016,3,2,UCD:554,UCI:659,UCLA:-1,UCSD:90,UCSF:1587
./queries/breastCancer_ovaryOperations.txt,Thu May 12 08:09:16 PDT 2016,3,1,UCD:56,UCI:22,UCLA:-1,UCSD:-1,UCSF:43
./queries/breast_meds_45-54_disorders_operations.txt,Thu May 12 08:12:17 PDT 2016,3,2,UCD:194,UCI:0,UCLA:-1,UCSD:38,UCSF:118
./queries/cerebralAneurysm_HTN.txt,Thu May 12 08:15:19 PDT 2016,3,2,UCD:611,UCI:611,UCLA:-1,UCSD:335,UCSF:398
./queries/degendisease_GE65.txt,Thu May 12 08:18:21 PDT 2016,3,1,UCD:20610,UCI:13547,UCLA:-1,UCSD:15624,UCSF:9880
./queries/epilepsy_meds_procedures_female.txt,Thu May 12 08:21:22 PDT 2016,3,1,UCD:103,UCI:87,UCLA:-1,UCSD:28,UCSF:47
./queries/hepatic_HIV.txt,Thu May 12 08:24:23 PDT 2016,3,2,UCD:-1,UCI:0,UCLA:-1,UCSD:-1,UCSF:-1
./queries/hepC_ICD070-54_ageGE18.txt,Thu May 12 08:27:25 PDT 2016,3,1,UCD:6158,UCI:5251,UCLA:-1,UCSD:2937,UCSF:3375
./queries/iron_deficiency.txt,Thu May 12 08:30:26 PDT 2016,3,1,UCD:18349,UCI:13465,UCLA:-1,UCSD:8832,UCSF:3846
./queries/maleHIVreactive.txt,Thu May 12 08:33:27 PDT 2016,3,2,UCD:-1,UCI:101,UCLA:-1,UCSD:-1,UCSF:319
./queries/octreotide_intestine.txt,Thu May 12 08:36:29 PDT 2016,3,1,UCD:30,UCI:36,UCLA:-1,UCSD:13,UCSF:25
./queries/osa_male_ageGE65.txt,Thu May 12 08:39:30 PDT 2016,3,1,UCD:3408,UCI:1386,UCLA:-1,UCSD:1999,UCSF:1913
./queries/osteo_glucocort_age45-54x.txt,Thu May 12 08:42:31 PDT 2016,3,1,UCD:5531,UCI:1652,UCLA:-1,UCSD:2888,UCSF:1535
./queries/osteop_glucocort.txt,Thu May 12 08:45:32 PDT 2016,3,2,UCD:50179,UCI:13767,UCLA:-1,UCSD:23846,UCSF:16280
./queries/rheumArthritis_hiCRP.txt,Thu May 12 08:48:34 PDT 2016,3,1,UCD:42,UCI:14,UCLA:-1,UCSD:19,UCSF:11
./queries/svt_lowTSH.txt,Thu May 12 08:51:35 PDT 2016,3,1,UCD:222,UCI:47,UCLA:-1,UCSD:453,UCSF:38
./queries/upperGIdiseases_Male.txt,Thu May 12 08:54:36 PDT 2016,3,1,UCD:41240,UCI:28495,UCLA:-1,UCSD:20420,UCSF:10277
./queries/anemia_meds.txt,Thu May 12 20:00:01 PDT 2016,3,2,UCD:198,UCI:402,UCLA:-1,UCSD:1109,UCSF:306
./queries/asthma.txt,Thu May 12 20:03:03 PDT 2016,3,1,UCD:69206,UCI:34972,UCLA:-1,UCSD:21854,UCSF:16413
./queries/BMIge30_ageLT10.txt,Thu May 12 20:06:04 PDT 2016,3,2,UCD:556,UCI:661,UCLA:-1,UCSD:93,UCSF:1583
./queries/breastCancer_ovaryOperations.txt,Thu May 12 20:09:06 PDT 2016,3,1,UCD:56,UCI:22,UCLA:-1,UCSD:-1,UCSF:43
./queries/breast_meds_45-54_disorders_operations.txt,Thu May 12 20:12:07 PDT 2016,3,2,UCD:195,UCI:0,UCLA:-1,UCSD:40,UCSF:119
./queries/cerebralAneurysm_HTN.txt,Thu May 12 20:15:09 PDT 2016,3,1,UCD:612,UCI:613,UCLA:-1,UCSD:335,UCSF:400
./queries/degendisease_GE65.txt,Thu May 12 20:18:10 PDT 2016,3,2,UCD:20612,UCI:13548,UCLA:-1,UCSD:15622,UCSF:9880
./queries/epilepsy_meds_procedures_female.txt,Thu May 12 20:21:12 PDT 2016,3,1,UCD:104,UCI:86,UCLA:-1,UCSD:28,UCSF:49
./queries/hepatic_HIV.txt,Thu May 12 20:24:13 PDT 2016,3,2,UCD:-1,UCI:0,UCLA:-1,UCSD:-1,UCSF:-1
./queries/hepC_ICD070-54_ageGE18.txt,Thu May 12 20:27:15 PDT 2016,3,1,UCD:6160,UCI:5252,UCLA:-1,UCSD:2934,UCSF:3379
./queries/iron_deficiency.txt,Thu May 12 20:30:16 PDT 2016,3,2,UCD:18351,UCI:13465,UCLA:-1,UCSD:8832,UCSF:3848
./queries/maleHIVreactive.txt,Thu May 12 20:33:18 PDT 2016,3,32,UCD:-1,UCI:102,UCLA:0,UCSD:-1,UCSF:322
./queries/octreotide_intestine.txt,Thu May 12 20:36:50 PDT 2016,3,2,UCD:32,UCI:36,UCLA:-1,UCSD:13,UCSF:26
./queries/osa_male_ageGE65.txt,Thu May 12 20:39:52 PDT 2016,3,2,UCD:3409,UCI:1383,UCLA:-1,UCSD:2000,UCSF:1915
./queries/osteo_glucocort_age45-54x.txt,Thu May 12 20:42:54 PDT 2016,3,1,UCD:5532,UCI:1650,UCLA:-1,UCSD:2884,UCSF:1534
./queries/osteop_glucocort.txt,Thu May 12 20:45:55 PDT 2016,3,31,UCD:50180,UCI:13767,UCLA:0,UCSD:23847,UCSF:16279
./queries/rheumArthritis_hiCRP.txt,Thu May 12 20:49:26 PDT 2016,1,1,UCD:40,UCI:13,UCLA:0,UCSD:16,UCSF:11
./queries/svt_lowTSH.txt,Thu May 12 20:50:27 PDT 2016,1,1,UCD:221,UCI:46,UCLA:0,UCSD:455,UCSF:37
./queries/upperGIdiseases_Male.txt,Thu May 12 20:51:28 PDT 2016,1,2,UCD:41242,UCI:28496,UCLA:0,UCSD:20416,UCSF:10277
./queries/anemia_meds.txt,Fri May 13 08:00:01 PDT 2016,3,10,UCD:196,UCI:403,UCLA:-1,UCSD:1110,UCSF:309
./queries/asthma.txt,Fri May 13 08:03:11 PDT 2016,3,2,UCD:69205,UCI:34972,UCLA:-1,UCSD:21853,UCSF:16413
./queries/BMIge30_ageLT10.txt,Fri May 13 08:06:13 PDT 2016,3,2,UCD:555,UCI:660,UCLA:-1,UCSD:91,UCSF:1585
./queries/breastCancer_ovaryOperations.txt,Fri May 13 08:09:15 PDT 2016,3,1,UCD:56,UCI:25,UCLA:-1,UCSD:-1,UCSF:43
./queries/breast_meds_45-54_disorders_operations.txt,Fri May 13 08:12:16 PDT 2016,3,2,UCD:196,UCI:0,UCLA:-1,UCSD:39,UCSF:118
./queries/cerebralAneurysm_HTN.txt,Fri May 13 08:15:18 PDT 2016,3,1,UCD:613,UCI:611,UCLA:-1,UCSD:334,UCSF:398
./queries/degendisease_GE65.txt,Fri May 13 08:18:19 PDT 2016,3,2,UCD:20612,UCI:13554,UCLA:-1,UCSD:15625,UCSF:9880
./queries/epilepsy_meds_procedures_female.txt,Fri May 13 08:21:21 PDT 2016,3,2,UCD:104,UCI:91,UCLA:-1,UCSD:29,UCSF:49
./queries/hepatic_HIV.txt,Fri May 13 08:24:23 PDT 2016,3,2,UCD:-1,UCI:0,UCLA:-1,UCSD:-1,UCSF:-1
./queries/hepC_ICD070-54_ageGE18.txt,Fri May 13 08:27:25 PDT 2016,3,2,UCD:6158,UCI:5253,UCLA:-1,UCSD:2936,UCSF:3378
./queries/iron_deficiency.txt,Fri May 13 08:30:27 PDT 2016,3,2,UCD:18350,UCI:13465,UCLA:-1,UCSD:8833,UCSF:3848
./queries/maleHIVreactive.txt,Fri May 13 08:33:29 PDT 2016,3,1,UCD:-1,UCI:101,UCLA:-1,UCSD:-1,UCSF:318
./queries/octreotide_intestine.txt,Fri May 13 08:36:30 PDT 2016,3,2,UCD:32,UCI:35,UCLA:-1,UCSD:8,UCSF:28
./queries/osa_male_ageGE65.txt,Fri May 13 08:39:32 PDT 2016,3,2,UCD:3410,UCI:1384,UCLA:-1,UCSD:1997,UCSF:1915
./queries/osteo_glucocort_age45-54x.txt,Fri May 13 08:42:34 PDT 2016,3,2,UCD:5530,UCI:1650,UCLA:-1,UCSD:2885,UCSF:1534
./queries/osteop_glucocort.txt,Fri May 13 08:45:36 PDT 2016,3,2,UCD:50178,UCI:13770,UCLA:-1,UCSD:23844,UCSF:16278
./queries/rheumArthritis_hiCRP.txt,Fri May 13 08:48:38 PDT 2016,0,3,UCD:42,UCI:16,UCLA:60,UCSD:18,UCSF:14
./queries/svt_lowTSH.txt,Fri May 13 08:48:41 PDT 2016,0,34,UCD:222,UCI:44,UCLA:559,UCSD:455,UCSF:36
./queries/upperGIdiseases_Male.txt,Fri May 13 08:49:15 PDT 2016,0,17,UCD:41241,UCI:28496,UCLA:61289,UCSD:20417,UCSF:10276
./queries/anemia_meds.txt,Fri May 13 20:00:01 PDT 2016,0,8,UCD:196,UCI:405,UCLA:1486,UCSD:1111,UCSF:306
./queries/asthma.txt,Fri May 13 20:00:09 PDT 2016,0,5,UCD:69203,UCI:34970,UCLA:69214,UCSD:21853,UCSF:16412
./queries/BMIge30_ageLT10.txt,Fri May 13 20:00:14 PDT 2016,0,24,UCD:553,UCI:662,UCLA:630,UCSD:92,UCSF:1582
./queries/breastCancer_ovaryOperations.txt,Fri May 13 20:00:38 PDT 2016,0,2,UCD:55,UCI:24,UCLA:171,UCSD:-1,UCSF:43
./queries/breast_meds_45-54_disorders_operations.txt,Fri May 13 20:00:40 PDT 2016,2,1,UCD:193,UCI:0,UCLA:222,UCSD:38,UCSF:119
./queries/cerebralAneurysm_HTN.txt,Fri May 13 20:02:41 PDT 2016,0,7,UCD:611,UCI:609,UCLA:1939,UCSD:335,UCSF:398
./queries/degendisease_GE65.txt,Fri May 13 20:02:48 PDT 2016,0,9,UCD:20614,UCI:13551,UCLA:34280,UCSD:15627,UCSF:9879
./queries/epilepsy_meds_procedures_female.txt,Fri May 13 20:02:57 PDT 2016,0,11,UCD:106,UCI:88,UCLA:130,UCSD:27,UCSF:51
./queries/hepatic_HIV.txt,Fri May 13 20:03:08 PDT 2016,3,2,UCD:-1,UCI:0,UCLA:771,UCSD:-1,UCSF:-1
./queries/hepC_ICD070-54_ageGE18.txt,Fri May 13 20:06:10 PDT 2016,0,31,UCD:6161,UCI:5252,UCLA:11209,UCSD:2933,UCSF:3377
./queries/iron_deficiency.txt,Fri May 13 20:06:41 PDT 2016,0,3,UCD:18354,UCI:13462,UCLA:23727,UCSD:8831,UCSF:3849
./queries/maleHIVreactive.txt,Fri May 13 20:06:44 PDT 2016,0,31,UCD:-1,UCI:99,UCLA:984,UCSD:-1,UCSF:321
./queries/octreotide_intestine.txt,Fri May 13 20:07:15 PDT 2016,0,4,UCD:34,UCI:36,UCLA:70,UCSD:11,UCSF:27
./queries/osa_male_ageGE65.txt,Fri May 13 20:07:19 PDT 2016,0,15,UCD:3408,UCI:1382,UCLA:5778,UCSD:1999,UCSF:1917
./queries/osteo_glucocort_age45-54x.txt,Fri May 13 20:07:34 PDT 2016,0,12,UCD:5533,UCI:1653,UCLA:3989,UCSD:2883,UCSF:1532
./queries/osteop_glucocort.txt,Fri May 13 20:07:46 PDT 2016,0,7,UCD:50178,UCI:13767,UCLA:39782,UCSD:23845,UCSF:16279
./queries/rheumArthritis_hiCRP.txt,Fri May 13 20:07:53 PDT 2016,0,2,UCD:45,UCI:16,UCLA:55,UCSD:17,UCSF:10
./queries/svt_lowTSH.txt,Fri May 13 20:07:55 PDT 2016,0,25,UCD:222,UCI:47,UCLA:558,UCSD:456,UCSF:34
./queries/upperGIdiseases_Male.txt,Fri May 13 20:08:20 PDT 2016,0,13,UCD:41241,UCI:28497,UCLA:61288,UCSD:20419,UCSF:10277
./queries/anemia_meds.txt,Mon May 16 08:00:01 PDT 2016,0,26,UCD:195,UCI:404,UCLA:1484,UCSD:1111,UCSF:308
./queries/asthma.txt,Mon May 16 08:00:27 PDT 2016,0,3,UCD:69201,UCI:34972,UCLA:69214,UCSD:21919,UCSF:16413
./queries/BMIge30_ageLT10.txt,Mon May 16 08:00:30 PDT 2016,1,38,UCD:553,UCI:658,UCLA:631,UCSD:92,UCSF:1584
./queries/breastCancer_ovaryOperations.txt,Mon May 16 08:02:08 PDT 2016,0,3,UCD:55,UCI:22,UCLA:170,UCSD:-1,UCSF:43
./queries/breast_meds_45-54_disorders_operations.txt,Mon May 16 08:02:11 PDT 2016,2,0,UCD:195,UCI:0,UCLA:221,UCSD:39,UCSF:119
./queries/cerebralAneurysm_HTN.txt,Mon May 16 08:04:11 PDT 2016,0,4,UCD:611,UCI:611,UCLA:1939,UCSD:339,UCSF:398
./queries/degendisease_GE65.txt,Mon May 16 08:04:15 PDT 2016,0,10,UCD:20614,UCI:13557,UCLA:34287,UCSD:15718,UCSF:9881
